Name;Station;Time(norwegian mean time);Mean air temperature (24 h);Precipitation (24 h);Snow depth
Bjørnholt;SN18500;11.02.2013;-12.8;0.5;74
Bjørnholt;SN18500;12.02.2013;-7.7;0.5;74
Bjørnholt;SN18500;13.02.2013;-6.7;1.1;73
Bjørnholt;SN18500;14.02.2013;-5.4;0.7;71
Bjørnholt;SN18500;15.02.2013;-4.6;0.7;71
Bjørnholt;SN18500;16.02.2013;-2.7;1.2;71
Bjørnholt;SN18500;17.02.2013;-1.8;1.6;70
Bjørnholt;SN18500;18.02.2013;-1.8;1.5;72
Bjørnholt;SN18500;19.02.2013;-5.4;5.7;76
Bjørnholt;SN18500;20.02.2013;-9.6;0;75
Bjørnholt;SN18500;21.02.2013;-12.6;0;71
Bjørnholt;SN18500;22.02.2013;-4;0;74
Bjørnholt;SN18500;23.02.2013;-0.1;2.1;73
Bjørnholt;SN18500;24.02.2013;-1.3;0.5;71
Bjørnholt;SN18500;25.02.2013;-5.3;0;71
Bjørnholt;SN18500;26.02.2013;-6.1;0;74
Bjørnholt;SN18500;27.02.2013;-3.1;0.3;74
Bjørnholt;SN18500;28.02.2013;1.1;0;73
Bjørnholt;SN18500;01.03.2013;-0.2;0.1;70
Bjørnholt;SN18500;02.03.2013;0.9;0.1;70
Bjørnholt;SN18500;03.03.2013;-0.5;0.2;70
Bjørnholt;SN18500;04.03.2013;0;0;69
Bjørnholt;SN18500;05.03.2013;-3.5;0;69
Bjørnholt;SN18500;06.03.2013;-1.9;0;69
Bjørnholt;SN18500;07.03.2013;-6.7;0;68
Bjørnholt;SN18500;08.03.2013;-9.3;0;68
Bjørnholt;SN18500;09.03.2013;-8.9;0;68
Bjørnholt;SN18500;10.03.2013;-14.2;0.8;68
Bjørnholt;SN18500;11.03.2013;-8.6;0;69
Bjørnholt;SN18500;12.03.2013;-3.5;0;69
Bjørnholt;SN18500;13.03.2013;-10;0.3;68
Bjørnholt;SN18500;14.03.2013;-11.9;0;68
Bjørnholt;SN18500;15.03.2013;-11.4;0;67
Bjørnholt;SN18500;16.03.2013;-4.3;9.1;76
Bjørnholt;SN18500;17.03.2013;-4.5;1.7;77
Bjørnholt;SN18500;18.03.2013;-6.9;1.2;77
Bjørnholt;SN18500;19.03.2013;-9.3;0.3;76
Bjørnholt;SN18500;20.03.2013;-7.7;0.6;76
Bjørnholt;SN18500;21.03.2013;-6.3;1;78
Bjørnholt;SN18500;22.03.2013;-11.2;0.1;76
Bjørnholt;SN18500;23.03.2013;-10.2;0;75
Bjørnholt;SN18500;24.03.2013;-6.5;0;75
Bjørnholt;SN18500;25.03.2013;-4.7;0.3;75
Bjørnholt;SN18500;26.03.2013;-5.5;0.2;73
Bjørnholt;SN18500;27.03.2013;-6.4;0;73
Bjørnholt;SN18500;28.03.2013;-6.6;0;73
Bjørnholt;SN18500;29.03.2013;-5.8;0;73
Bjørnholt;SN18500;30.03.2013;-4.9;0;73
Bjørnholt;SN18500;31.03.2013;-4.4;0;71
Bjørnholt;SN18500;01.04.2013;-1.3;0.2;72
Bjørnholt;SN18500;02.04.2013;-1.7;0;71
Bjørnholt;SN18500;03.04.2013;-2.4;0.3;69
Bjørnholt;SN18500;04.04.2013;-0.1;0;69
Bjørnholt;SN18500;05.04.2013;0.3;0;68
Bjørnholt;SN18500;06.04.2013;-2.3;0;65
Bjørnholt;SN18500;07.04.2013;-2;0;65
Bjørnholt;SN18500;08.04.2013;-3.3;0;65
Bjørnholt;SN18500;09.04.2013;-3.4;0;65
Bjørnholt;SN18500;10.04.2013;-3.4;0;65
Bjørnholt;SN18500;11.04.2013;-2.5;0.2;65
Bjørnholt;SN18500;12.04.2013;0;2;65
Bjørnholt;SN18500;13.04.2013;0.8;2.3;66
Bjørnholt;SN18500;14.04.2013;-0.3;0.4;64
Bjørnholt;SN18500;15.04.2013;3.9;13.2;57
Bjørnholt;SN18500;16.04.2013;3.1;1.9;51
Bjørnholt;SN18500;17.04.2013;5.5;5.4;44
Bjørnholt;SN18500;18.04.2013;4;8;34
Bjørnholt;SN18500;19.04.2013;2.8;4.5;24
Bjørnholt;SN18500;20.04.2013;2.3;3.5;23
Bjørnholt;SN18500;21.04.2013;2.3;0.1;20
Bjørnholt;SN18500;22.04.2013;2.4;0.3;16
Bjørnholt;SN18500;23.04.2013;5.8;0.1;13
Bjørnholt;SN18500;24.04.2013;5.3;0.4;6
Bjørnholt;SN18500;25.04.2013;5.2;0;0
Bjørnholt;SN18500;26.04.2013;2.5;1.7;0
Bjørnholt;SN18500;27.04.2013;2.5;0.2;0
Bjørnholt;SN18500;28.04.2013;1;0.2;0
Bjørnholt;SN18500;29.04.2013;2.5;22.2;0
Bjørnholt;SN18500;30.04.2013;5;11.4;0
Bjørnholt;SN18500;01.05.2013;2.9;0.9;0
Bjørnholt;SN18500;02.05.2013;3.6;0.2;0
Bjørnholt;SN18500;03.05.2013;2.3;0.4;0
Bjørnholt;SN18500;04.05.2013;3.1;0.7;0
Bjørnholt;SN18500;05.05.2013;7.2;10.8;0
Bjørnholt;SN18500;06.05.2013;8;0.3;0
Bjørnholt;SN18500;07.05.2013;10.8;0.6;0
Bjørnholt;SN18500;08.05.2013;9.8;0.2;0
Bjørnholt;SN18500;09.05.2013;9.2;14.7;0
Bjørnholt;SN18500;10.05.2013;6.4;2.5;0
Bjørnholt;SN18500;11.05.2013;7.2;3.2;0
Bjørnholt;SN18500;12.05.2013;6.1;5.1;0
Bjørnholt;SN18500;13.05.2013;4.8;6.5;0
Bjørnholt;SN18500;14.05.2013;4.3;12.9;0
Bjørnholt;SN18500;15.05.2013;5.8;2;0
Bjørnholt;SN18500;16.05.2013;12.8;2.5;0
Bjørnholt;SN18500;17.05.2013;13.4;0.5;0
Bjørnholt;SN18500;18.05.2013;16.6;3.4;0
Bjørnholt;SN18500;19.05.2013;16.8;4.7;0
Bjørnholt;SN18500;20.05.2013;13.4;5.3;0
Bjørnholt;SN18500;21.05.2013;12.2;2;0
Bjørnholt;SN18500;22.05.2013;11.2;20.5;0
Bjørnholt;SN18500;23.05.2013;7.3;24.5;0
Bjørnholt;SN18500;24.05.2013;9.4;10.7;0
Bjørnholt;SN18500;25.05.2013;14.1;1;0
Bjørnholt;SN18500;26.05.2013;15.2;0.2;0
Bjørnholt;SN18500;27.05.2013;11.2;1.2;0
Bjørnholt;SN18500;28.05.2013;12.6;6.9;0
Bjørnholt;SN18500;29.05.2013;14.7;6.3;0
Bjørnholt;SN18500;30.05.2013;15.1;4;0
Bjørnholt;SN18500;31.05.2013;16.4;1.5;0
Bjørnholt;SN18500;01.06.2013;14.3;0.5;0
Bjørnholt;SN18500;02.06.2013;13;11;0
Bjørnholt;SN18500;03.06.2013;11.1;28.4;0
Bjørnholt;SN18500;04.06.2013;9.1;0.2;-
Bjørnholt;SN18500;05.06.2013;8.8;2.4;-
Bjørnholt;SN18500;06.06.2013;9.5;5.6;0
Bjørnholt;SN18500;07.06.2013;11.5;1;-
Bjørnholt;SN18500;08.06.2013;12.7;0.3;-
Bjørnholt;SN18500;09.06.2013;11.5;0.2;-
Bjørnholt;SN18500;10.06.2013;12.3;0.6;-
Bjørnholt;SN18500;11.06.2013;12.8;1.2;-
Bjørnholt;SN18500;12.06.2013;10.2;0.1;-
Bjørnholt;SN18500;13.06.2013;11.4;18.2;-
Bjørnholt;SN18500;14.06.2013;13.3;5.4;-
Bjørnholt;SN18500;15.06.2013;11.6;0.2;-
Bjørnholt;SN18500;16.06.2013;10.1;7;-
Bjørnholt;SN18500;17.06.2013;13.3;0.3;-
Bjørnholt;SN18500;18.06.2013;13.8;0.2;-
Bjørnholt;SN18500;19.06.2013;13.2;0.2;-
Bjørnholt;SN18500;20.06.2013;15.7;4.3;-
Bjørnholt;SN18500;21.06.2013;14.6;0;-
Bjørnholt;SN18500;22.06.2013;13.2;25.8;-
Bjørnholt;SN18500;23.06.2013;12.1;4.8;-
Bjørnholt;SN18500;24.06.2013;12;3.5;-
Bjørnholt;SN18500;25.06.2013;13.5;4.8;-
Bjørnholt;SN18500;26.06.2013;11.2;0.7;-
Bjørnholt;SN18500;27.06.2013;12.8;41.9;-
Bjørnholt;SN18500;28.06.2013;11.9;8.1;-
Bjørnholt;SN18500;29.06.2013;10;1.1;-
Bjørnholt;SN18500;30.06.2013;12.8;14.9;-
Bjørnholt;SN18500;01.07.2013;12.9;0.6;-
Bjørnholt;SN18500;02.07.2013;11.7;1;-
Bjørnholt;SN18500;03.07.2013;11.6;0.6;-
Bjørnholt;SN18500;04.07.2013;12.4;6.6;-
Bjørnholt;SN18500;05.07.2013;15;2.1;-
Bjørnholt;SN18500;06.07.2013;15.2;0.5;-
Bjørnholt;SN18500;07.07.2013;16.1;0.5;-
Bjørnholt;SN18500;08.07.2013;15.3;0.1;-
Bjørnholt;SN18500;09.07.2013;15.2;0;-
Bjørnholt;SN18500;10.07.2013;14.6;0.3;-
Bjørnholt;SN18500;11.07.2013;14.3;0.1;-
Bjørnholt;SN18500;12.07.2013;16.5;0.1;-
Bjørnholt;SN18500;13.07.2013;15.8;0;-
Bjørnholt;SN18500;14.07.2013;14.2;0.1;-
Bjørnholt;SN18500;15.07.2013;14.5;0.1;-
Bjørnholt;SN18500;16.07.2013;14.5;0.1;-
Bjørnholt;SN18500;17.07.2013;17.5;0.3;-
Bjørnholt;SN18500;18.07.2013;18.2;0.1;-
Bjørnholt;SN18500;19.07.2013;16.7;0;-
Bjørnholt;SN18500;20.07.2013;18.6;0;-
Bjørnholt;SN18500;21.07.2013;19.2;0;-
Bjørnholt;SN18500;22.07.2013;16.2;0.3;-
Bjørnholt;SN18500;23.07.2013;15.9;0.1;-
Bjørnholt;SN18500;24.07.2013;18.3;0.2;-
Bjørnholt;SN18500;25.07.2013;19.3;0.1;-
Bjørnholt;SN18500;27.07.2013;16.9;0;-
Bjørnholt;SN18500;28.07.2013;16;0.3;-
Bjørnholt;SN18500;29.07.2013;16.3;2.4;-
Bjørnholt;SN18500;30.07.2013;14;0.1;-
Bjørnholt;SN18500;31.07.2013;13;5.4;0
Bjørnholt;SN18500;01.08.2013;15.2;1.1;0
Bjørnholt;SN18500;02.08.2013;15.5;0;0
Bjørnholt;SN18500;03.08.2013;15.7;0.3;0
Bjørnholt;SN18500;04.08.2013;14.1;21.1;0
Bjørnholt;SN18500;05.08.2013;14.8;2.2;0
Bjørnholt;SN18500;06.08.2013;14.3;6.3;0
Bjørnholt;SN18500;07.08.2013;16.4;6.2;0
Bjørnholt;SN18500;08.08.2013;12.7;0.4;0
Bjørnholt;SN18500;09.08.2013;13.7;11.6;0
Bjørnholt;SN18500;10.08.2013;13;0.6;0
Bjørnholt;SN18500;11.08.2013;12.6;0.3;0
Bjørnholt;SN18500;12.08.2013;11.1;2.2;0
Bjørnholt;SN18500;13.08.2013;11.3;1.9;0
Bjørnholt;SN18500;14.08.2013;12.2;1;0
Bjørnholt;SN18500;15.08.2013;12.5;2.9;0
Bjørnholt;SN18500;16.08.2013;13.6;5.5;0
Bjørnholt;SN18500;17.08.2013;15;23;-
Bjørnholt;SN18500;18.08.2013;13.1;3.9;-
Bjørnholt;SN18500;20.08.2013;11.9;0;-
Bjørnholt;SN18500;21.08.2013;11.4;0;-
Bjørnholt;SN18500;22.08.2013;12.5;0;-
Bjørnholt;SN18500;23.08.2013;12.9;0;-
Bjørnholt;SN18500;24.08.2013;13.3;0;-
Bjørnholt;SN18500;25.08.2013;13.2;0;-
Bjørnholt;SN18500;26.08.2013;12.4;0;-
Bjørnholt;SN18500;27.08.2013;12.8;0;-
Bjørnholt;SN18500;28.08.2013;13.5;0;-
Bjørnholt;SN18500;29.08.2013;13.3;0;-
Bjørnholt;SN18500;30.08.2013;12.9;0;-
Bjørnholt;SN18500;31.08.2013;12.1;0.6;-
Bjørnholt;SN18500;01.09.2013;8.8;1.5;-
Bjørnholt;SN18500;02.09.2013;10.8;0;-
Bjørnholt;SN18500;03.09.2013;13.6;0;-
Bjørnholt;SN18500;04.09.2013;13.8;0;-
Bjørnholt;SN18500;05.09.2013;13.6;0;-
Bjørnholt;SN18500;06.09.2013;13.4;3;-
Bjørnholt;SN18500;07.09.2013;13.3;0;-
Bjørnholt;SN18500;08.09.2013;12.9;0;-
Bjørnholt;SN18500;09.09.2013;12.1;0;-
Bjørnholt;SN18500;10.09.2013;12.1;0;-
Bjørnholt;SN18500;11.09.2013;12.2;3.8;-
Bjørnholt;SN18500;12.09.2013;11.4;0;-
Bjørnholt;SN18500;13.09.2013;10.4;0;-
Bjørnholt;SN18500;14.09.2013;11.8;0;-
Bjørnholt;SN18500;15.09.2013;11.2;12.9;-
Bjørnholt;SN18500;16.09.2013;8.1;24;-
Bjørnholt;SN18500;17.09.2013;7.1;37.2;-
Bjørnholt;SN18500;18.09.2013;8;3.6;-
Bjørnholt;SN18500;19.09.2013;7.5;4.6;-
Bjørnholt;SN18500;20.09.2013;6.9;0.2;-
Bjørnholt;SN18500;21.09.2013;8.4;0.2;-
Bjørnholt;SN18500;22.09.2013;9.2;0;-
Bjørnholt;SN18500;23.09.2013;7.9;0.3;-
Bjørnholt;SN18500;24.09.2013;5;0;-
Bjørnholt;SN18500;25.09.2013;2.8;0.2;-
Bjørnholt;SN18500;26.09.2013;2.1;0.4;-
Bjørnholt;SN18500;27.09.2013;3.8;1.7;-
Bjørnholt;SN18500;28.09.2013;4.4;0.2;-
Bjørnholt;SN18500;29.09.2013;4.3;0.4;-
Bjørnholt;SN18500;30.09.2013;4.3;0;-
Bjørnholt;SN18500;01.10.2013;3.5;0;-
Bjørnholt;SN18500;02.10.2013;3.7;0.6;-
Bjørnholt;SN18500;03.10.2013;5.8;0.2;-
Bjørnholt;SN18500;04.10.2013;5;0.1;-
Bjørnholt;SN18500;05.10.2013;8.4;13.9;-
Bjørnholt;SN18500;06.10.2013;7;12.6;-
Bjørnholt;SN18500;07.10.2013;11.2;0;-
Bjørnholt;SN18500;08.10.2013;12.1;0.7;-
Bjørnholt;SN18500;09.10.2013;9.8;0;-
Bjørnholt;SN18500;10.10.2013;4.3;27.6;-
Bjørnholt;SN18500;11.10.2013;3;4.5;-
Bjørnholt;SN18500;12.10.2013;4.9;0;-
Bjørnholt;SN18500;13.10.2013;6.1;0.1;-
Bjørnholt;SN18500;14.10.2013;3.5;0.3;-
Bjørnholt;SN18500;15.10.2013;3.4;0.6;-
Bjørnholt;SN18500;16.10.2013;3.7;0.2;-
Bjørnholt;SN18500;17.10.2013;3.5;0.5;-
Bjørnholt;SN18500;18.10.2013;0.5;0.1;-
Bjørnholt;SN18500;19.10.2013;-0.8;0.5;-
Bjørnholt;SN18500;20.10.2013;-0.8;0;-
Bjørnholt;SN18500;21.10.2013;-0.2;0;-
Bjørnholt;SN18500;22.10.2013;3.2;7.9;-
Bjørnholt;SN18500;23.10.2013;10.8;31.8;-
Bjørnholt;SN18500;24.10.2013;7.8;8.5;-
Bjørnholt;SN18500;25.10.2013;4.4;0;0
Bjørnholt;SN18500;26.10.2013;7.2;5.3;0
Bjørnholt;SN18500;27.10.2013;8.7;2.4;0
Bjørnholt;SN18500;28.10.2013;5.8;18.3;0
Bjørnholt;SN18500;29.10.2013;4.6;0;0
Bjørnholt;SN18500;30.10.2013;2.1;0.7;0
Bjørnholt;SN18500;31.10.2013;3.8;1;0
Bjørnholt;SN18500;01.11.2013;4;1.8;0
Bjørnholt;SN18500;02.11.2013;1.7;0.2;0
Bjørnholt;SN18500;03.11.2013;3.2;1;0
Bjørnholt;SN18500;04.11.2013;3.7;34.4;0
Bjørnholt;SN18500;05.11.2013;0.6;0;0
Bjørnholt;SN18500;06.11.2013;-1.6;0;0
Bjørnholt;SN18500;07.11.2013;-0.6;0;0
Bjørnholt;SN18500;08.11.2013;1.1;2.9;0
Bjørnholt;SN18500;09.11.2013;2;0.3;0
Bjørnholt;SN18500;10.11.2013;0;5.6;0
Bjørnholt;SN18500;11.11.2013;-0.9;0;0
Bjørnholt;SN18500;12.11.2013;4.7;1.6;0
Bjørnholt;SN18500;13.11.2013;1;0;0
Bjørnholt;SN18500;14.11.2013;1.6;0.2;0
Bjørnholt;SN18500;15.11.2013;1.1;1.9;0
Bjørnholt;SN18500;16.11.2013;9.1;1.7;0
Bjørnholt;SN18500;17.11.2013;2.7;0;0
Bjørnholt;SN18500;18.11.2013;1.6;0;0
Bjørnholt;SN18500;19.11.2013;-0.5;17.9;0
Bjørnholt;SN18500;20.11.2013;-5.2;0;0
Bjørnholt;SN18500;21.11.2013;-5.8;0;0
Bjørnholt;SN18500;22.11.2013;-7.5;0;0
Bjørnholt;SN18500;23.11.2013;-7.2;0.2;0
Bjørnholt;SN18500;24.11.2013;-4;0;0
Bjørnholt;SN18500;25.11.2013;-4.5;0;0
Bjørnholt;SN18500;26.11.2013;-4.3;0;0
Bjørnholt;SN18500;27.11.2013;6;0;0
Bjørnholt;SN18500;28.11.2013;3.1;0;0
Bjørnholt;SN18500;29.11.2013;-1.5;0;0
Bjørnholt;SN18500;30.11.2013;-2.9;0.3;0
Bjørnholt;SN18500;02.12.2013;-1.7;0;0
Bjørnholt;SN18500;03.12.2013;1.6;0;0
Bjørnholt;SN18500;04.12.2013;-1.2;0;0
Bjørnholt;SN18500;07.12.2013;-7.8;0;0
Bjørnholt;SN18500;08.12.2013;-7.7;1.2;0
Bjørnholt;SN18500;09.12.2013;-5.2;10.5;5
Bjørnholt;SN18500;10.12.2013;-1.8;4;8
Bjørnholt;SN18500;11.12.2013;-5.7;0;7
Bjørnholt;SN18500;12.12.2013;0.2;0;6
Bjørnholt;SN18500;13.12.2013;-5.6;0;3
Bjørnholt;SN18500;14.12.2013;-1.6;7.3;8
Bjørnholt;SN18500;15.12.2013;0.3;11.6;8
Bjørnholt;SN18500;16.12.2013;4.5;9;5
Bjørnholt;SN18500;17.12.2013;0.1;3.7;0
Bjørnholt;SN18500;18.12.2013;-1.9;0;0
Bjørnholt;SN18500;19.12.2013;2.1;9.3;0
Bjørnholt;SN18500;20.12.2013;0.3;12.1;0
Bjørnholt;SN18500;21.12.2013;2.8;8.3;0
Bjørnholt;SN18500;22.12.2013;2.8;15;0
Bjørnholt;SN18500;23.12.2013;-0.2;1.4;0
Bjørnholt;SN18500;24.12.2013;3.3;16.1;0
Bjørnholt;SN18500;25.12.2013;2.5;44.8;0
Bjørnholt;SN18500;26.12.2013;1.6;8.1;0
Bjørnholt;SN18500;27.12.2013;0.9;1.3;0
Bjørnholt;SN18500;28.12.2013;3.5;29.5;0
Bjørnholt;SN18500;29.12.2013;1.4;0.5;0
Bjørnholt;SN18500;30.12.2013;-1.7;0.2;0
Bjørnholt;SN18500;31.12.2013;2.7;19.4;0
Bjørnholt;SN18500;01.01.2014;0.9;4.2;0
Bjørnholt;SN18500;02.01.2014;0;8.7;0
Bjørnholt;SN18500;03.01.2014;1.1;16.5;4
Bjørnholt;SN18500;04.01.2014;2.3;34;0
Bjørnholt;SN18500;05.01.2014;1.2;1.7;0
Bjørnholt;SN18500;06.01.2014;0.2;3.1;0
Bjørnholt;SN18500;07.01.2014;4.3;11.5;0
Bjørnholt;SN18500;08.01.2014;2.9;0.2;0
Bjørnholt;SN18500;09.01.2014;-2;3.1;0
Bjørnholt;SN18500;10.01.2014;-2.6;0;0
Bjørnholt;SN18500;11.01.2014;-5.7;1.4;0
Bjørnholt;SN18500;12.01.2014;-12;3;0
Bjørnholt;SN18500;13.01.2014;-15.2;0.1;0
Bjørnholt;SN18500;14.01.2014;-9.4;3.7;7
Bjørnholt;SN18500;15.01.2014;-8.2;3.2;17
Bjørnholt;SN18500;16.01.2014;-7.2;8.3;24
Bjørnholt;SN18500;17.01.2014;-8.5;9.3;36
Bjørnholt;SN18500;18.01.2014;-8.6;7.1;47
Bjørnholt;SN18500;19.01.2014;-7.4;1.5;39
Bjørnholt;SN18500;20.01.2014;-7.7;1.4;38
Bjørnholt;SN18500;21.01.2014;-8.4;1.1;35
Bjørnholt;SN18500;22.01.2014;-11.2;1.2;36
Bjørnholt;SN18500;23.01.2014;-9.9;0.8;36
Bjørnholt;SN18500;24.01.2014;-9.4;0.4;39
Bjørnholt;SN18500;25.01.2014;-8.2;0.3;43
Bjørnholt;SN18500;26.01.2014;-8.9;0.5;36
Bjørnholt;SN18500;27.01.2014;-6.1;0.8;54
Bjørnholt;SN18500;28.01.2014;-3.9;1.6;62
Bjørnholt;SN18500;29.01.2014;-6.2;0.6;61
Bjørnholt;SN18500;30.01.2014;-7.7;0;67
Bjørnholt;SN18500;31.01.2014;-6.5;12.5;69
Bjørnholt;SN18500;01.02.2014;-6.1;2.6;65
Bjørnholt;SN18500;02.02.2014;-0.3;7.2;62
Bjørnholt;SN18500;03.02.2014;0.6;8.1;57
Bjørnholt;SN18500;04.02.2014;-1.1;0.1;52
Bjørnholt;SN18500;05.02.2014;-2;2.5;49
Bjørnholt;SN18500;06.02.2014;-2.1;2.7;51
Bjørnholt;SN18500;07.02.2014;-0.2;7.7;53
Bjørnholt;SN18500;08.02.2014;-0.8;17.2;65
Bjørnholt;SN18500;09.02.2014;0.2;9;67
Bjørnholt;SN18500;10.02.2014;0.7;25.6;70
Bjørnholt;SN18500;11.02.2014;0;0.8;62
Bjørnholt;SN18500;12.02.2014;-0.4;4.7;60
Bjørnholt;SN18500;13.02.2014;-0.6;14.6;70
Bjørnholt;SN18500;14.02.2014;0.2;24.1;85
Bjørnholt;SN18500;15.02.2014;0.2;7.6;78
Bjørnholt;SN18500;16.02.2014;0.8;66;88
Bjørnholt;SN18500;17.02.2014;0.2;1.8;82
Bjørnholt;SN18500;18.02.2014;-4.8;0.1;80
Bjørnholt;SN18500;19.02.2014;-4.1;0.3;79
Bjørnholt;SN18500;20.02.2014;-4.3;1.7;77
Bjørnholt;SN18500;21.02.2014;-1.3;15.8;89
Bjørnholt;SN18500;22.02.2014;0.7;6.7;90
Bjørnholt;SN18500;23.02.2014;2.1;0.2;87
Bjørnholt;SN18500;24.02.2014;2.9;0.3;74
Bjørnholt;SN18500;25.02.2014;1.4;0;68
Bjørnholt;SN18500;26.02.2014;-0.1;1.6;64
Bjørnholt;SN18500;27.02.2014;1.2;10.6;70
Bjørnholt;SN18500;28.02.2014;0.3;2.1;65
Bjørnholt;SN18500;01.03.2014;-0.2;10.5;71
Bjørnholt;SN18500;02.03.2014;-0.5;6.1;71
Bjørnholt;SN18500;03.03.2014;0;16.5;82
Bjørnholt;SN18500;04.03.2014;-0.2;4.4;80
Bjørnholt;SN18500;05.03.2014;0.3;3.7;79
Bjørnholt;SN18500;06.03.2014;2;5.6;76
Bjørnholt;SN18500;07.03.2014;2.6;13.6;69
Bjørnholt;SN18500;08.03.2014;2.7;16.6;66
Bjørnholt;SN18500;09.03.2014;3.3;0;64
Bjørnholt;SN18500;10.03.2014;2.9;0;60
Bjørnholt;SN18500;11.03.2014;2.3;0.2;58
Bjørnholt;SN18500;12.03.2014;3.3;0.3;56
Bjørnholt;SN18500;13.03.2014;2.4;0;54
Bjørnholt;SN18500;14.03.2014;2;0.2;52
Bjørnholt;SN18500;15.03.2014;2.2;0.2;52
Bjørnholt;SN18500;16.03.2014;0;0.2;52
Bjørnholt;SN18500;17.03.2014;1.6;2.5;52
Bjørnholt;SN18500;18.03.2014;-0.4;0.3;51
Bjørnholt;SN18500;19.03.2014;-2.5;0.3;51
Bjørnholt;SN18500;20.03.2014;1.4;2.6;52
Bjørnholt;SN18500;21.03.2014;4;0;47
Bjørnholt;SN18500;22.03.2014;0.9;0.4;46
Bjørnholt;SN18500;23.03.2014;0.9;5.7;48
Bjørnholt;SN18500;24.03.2014;0.8;0.1;47
Bjørnholt;SN18500;25.03.2014;0.6;0;46
Bjørnholt;SN18500;26.03.2014;1.1;0;45
Bjørnholt;SN18500;27.03.2014;1.8;0.2;45
Bjørnholt;SN18500;28.03.2014;3.7;0.2;43
Bjørnholt;SN18500;29.03.2014;3.6;0.2;42
Bjørnholt;SN18500;30.03.2014;3.3;0.3;40
Bjørnholt;SN18500;31.03.2014;2.7;0.3;38
Bjørnholt;SN18500;01.04.2014;0.2;0.2;36
Bjørnholt;SN18500;02.04.2014;1;0.7;36
Bjørnholt;SN18500;03.04.2014;1.8;0.7;35
Bjørnholt;SN18500;04.04.2014;0.3;0;33
Bjørnholt;SN18500;05.04.2014;-1.4;0;32
Bjørnholt;SN18500;06.04.2014;2.6;3.9;33
Bjørnholt;SN18500;07.04.2014;6.8;4.2;27
Bjørnholt;SN18500;08.04.2014;3;1.3;23
Bjørnholt;SN18500;09.04.2014;0.4;30.5;22
Bjørnholt;SN18500;10.04.2014;0.7;4.6;23
Bjørnholt;SN18500;11.04.2014;3.8;3.4;22
Bjørnholt;SN18500;12.04.2014;1.6;0.5;19
Bjørnholt;SN18500;13.04.2014;4.6;9.2;17
Bjørnholt;SN18500;14.04.2014;3.8;0.2;13
Bjørnholt;SN18500;15.04.2014;2.7;0.3;9
Bjørnholt;SN18500;16.04.2014;3.4;0.5;7
Bjørnholt;SN18500;17.04.2014;3.3;0.2;4
Bjørnholt;SN18500;18.04.2014;4.1;18.3;0
Bjørnholt;SN18500;19.04.2014;4.4;0.3;0
Bjørnholt;SN18500;20.04.2014;5.9;0.2;0
Bjørnholt;SN18500;21.04.2014;8;0.4;0
Bjørnholt;SN18500;22.04.2014;8.8;0.2;0
Bjørnholt;SN18500;23.04.2014;7.3;0.2;0
Bjørnholt;SN18500;24.04.2014;3.4;0.2;0
Bjørnholt;SN18500;25.04.2014;6.1;0.2;0
Bjørnholt;SN18500;26.04.2014;8.3;0.1;0
Bjørnholt;SN18500;27.04.2014;9.7;0.1;0
Bjørnholt;SN18500;28.04.2014;10.1;0.1;0
Bjørnholt;SN18500;29.04.2014;3.9;0.5;0
Bjørnholt;SN18500;30.04.2014;2.9;0.2;0
Bjørnholt;SN18500;01.05.2014;2.7;0.2;0
Bjørnholt;SN18500;02.05.2014;3.2;0.3;0
Bjørnholt;SN18500;03.05.2014;2.8;0.3;0
Bjørnholt;SN18500;04.05.2014;3.2;0.2;0
Bjørnholt;SN18500;05.05.2014;4;0.4;0
Bjørnholt;SN18500;06.05.2014;3.6;4.5;0
Bjørnholt;SN18500;07.05.2014;1.4;25.1;0
Bjørnholt;SN18500;08.05.2014;1.6;5.5;0
Bjørnholt;SN18500;09.05.2014;3.8;0.1;0
Bjørnholt;SN18500;10.05.2014;5.2;0.1;0
Bjørnholt;SN18500;11.05.2014;5.9;0.4;0
Bjørnholt;SN18500;12.05.2014;6.1;2.7;0
Bjørnholt;SN18500;13.05.2014;7;2.1;0
Bjørnholt;SN18500;14.05.2014;5.7;3.2;0
Bjørnholt;SN18500;15.05.2014;6.2;0.6;0
Bjørnholt;SN18500;16.05.2014;12.1;0.6;0
Bjørnholt;SN18500;17.05.2014;11.9;0.3;0
Bjørnholt;SN18500;18.05.2014;13.7;0.3;0
Bjørnholt;SN18500;19.05.2014;14.5;0;0
Bjørnholt;SN18500;20.05.2014;13.6;1.4;0
Bjørnholt;SN18500;21.05.2014;13.2;0;0
Bjørnholt;SN18500;22.05.2014;17;2.3;0
Bjørnholt;SN18500;23.05.2014;16.2;0.3;0
Bjørnholt;SN18500;24.05.2014;16.7;6.7;0
Bjørnholt;SN18500;25.05.2014;12.8;0.9;0
Bjørnholt;SN18500;26.05.2014;14.5;6.7;0
Bjørnholt;SN18500;27.05.2014;10.5;0.2;0
Bjørnholt;SN18500;28.05.2014;9.9;0.1;-
Bjørnholt;SN18500;29.05.2014;12.8;0;-
Bjørnholt;SN18500;30.05.2014;15.3;0.2;-
Bjørnholt;SN18500;31.05.2014;13.8;0;-
Bjørnholt;SN18500;01.06.2014;13.8;0;-
Bjørnholt;SN18500;02.06.2014;15.1;0;-
Bjørnholt;SN18500;03.06.2014;14.8;0;-
